mask_hex,rank,joint,active_rows,first_q,first_r,row_support_fnv
0e828012,8,0,262,294,636,6597b8236986dde2
2a918010,8,0,144,294,636,19ae2a0a8e586612
0484120b,8,0,376,294,636,4125fc52c97cd27
1c082150,8,0,56,282,632,6e4e57c306593591
0104a1a4,8,0,268,256,636,2740fa84a860483
1883c400,8,0,277,294,636,3c0ef4dc492373cf
09046144,8,0,190,294,636,52b427b2907e1a49
0189c00a,8,0,203,338,636,87d30fd039f41b39
0a4c9080,8,0,263,294,636,c748ab61ed477972
18702420,8,0,234,294,636,957db635a9e6dada
1208ac02,8,0,251,294,636,7341ed9d1971d60f
34902180,8,0,376,256,636,50c2db1a2ae6642e
01c0414c,8,0,176,338,636,885943b817eb93a0
08826920,8,0,144,294,636,2d7953e788a5bf24
1d808018,8,0,268,294,636,68a4cc34ffcfb083
20211688,8,0,367,100,636,2c62602091d931c9
0e30800a,8,0,389,100,636,7bd0a13846ce1f84
00652680,8,0,340,294,636,d2169dfeb7cfb91a
1a211220,8,0,202,294,636,d7fe1044fc9d8187
39401024,8,0,195,338,636,dd367c05987b6151
0264040d,8,0,337,100,636,29412d5986c86300
110624a0,8,0,375,100,636,63ce1f4630aca6c0
1222a204,8,0,128,372,636,422173cfa88e2c03
24403418,8,0,391,100,636,38e567eb72a62c3e
0052a203,8,0,319,256,636,5081bda3d5afed45
0ad80300,8,0,46,338,636,8f6f1df16c7b4ed4
1404a884,8,0,371,256,636,a25f361122f0728c
02807062,8,0,289,338,636,439dd0fe32f6e47e
00f42120,8,0,95,338,636,7b1cbf6096083aef
29c04082,8,0,352,294,636,6ee7848ac096ac92
08028e09,8,0,355,100,636,3c4cdac97854da4f
02b56000,8,0,389,100,636,393e1d1598325723
280a8224,8,0,121,338,636,d8eae1fe5ccee988
04c09409,8,0,390,100,636,4a3445d7f92e7ba3
30534010,8,0,226,294,636,becda6d48712d5c4
06043409,8,0,391,100,636,38e567eb72a62c3e
0d289004,8,0,391,100,636,38e567eb72a62c3e
0048b301,8,0,198,338,636,fa67c9b98810abbb
024422c8,8,0,160,338,636,e3906d7e36574079
18254014,8,0,134,294,636,808c0ad7d450746a
18314a00,8,0,138,294,636,169a119e9efc3ed6
02a01710,8,0,275,100,636,b5a8f1facc21996c
08894019,8,0,133,338,636,e82ea8523420198f
20a88089,8,0,336,294,636,dffa48683cad23d
2242c101,8,0,201,294,636,4743eef7b80e39fa
14288441,8,0,360,100,636,eef22ec7cf73b472
04c100d8,8,0,116,294,636,2ab8a844f3717088
3b0400a0,8,0,286,294,636,cbbcae41e8f3919a
08624206,8,0,90,294,636,5a2542f7948f4193
04013069,8,0,249,294,636,1cdc237c60bb6900
00321251,8,0,227,294,636,89d7457a20898770
08612484,8,0,146,306,635,8b720804393e8ed4
1406802c,8,0,230,294,636,7d2152a33cd4e2c8
0104208f,8,0,353,256,636,fe5f608982cf6cfd
18124083,8,0,344,256,636,3ec5156f48ecb9fa
042c110c,8,0,376,100,636,f808fac03a6b3de3
1c50002a,8,0,234,294,636,2bdd3becfb7b22a3
14421501,8,0,158,294,636,b1ba555ce3df861b
2c100544,8,0,50,294,636,fe326647656578c4
100e2828,8,0,225,294,636,5c9ecfa9fd3f7a00
0886b001,8,0,313,256,636,2f771322619458c3
2c283001,8,0,391,100,636,38e567eb72a62c3e
04423092,8,0,370,256,636,85f94b566b6d2c92
01549041,8,0,391,100,636,38e567eb72a62c3e
010c7101,8,0,381,100,636,1553673628bce376
214c8101,8,0,347,100,636,35c5eb0f9fe22a77
0e128404,8,0,390,100,636,4a3445d7f92e7ba3
14303082,8,0,391,100,636,38e567eb72a62c3e
19402064,8,0,190,306,635,447dcc00a8b6e8b4
0e232400,8,0,391,100,636,38e567eb72a62c3e
2d040c01,8,0,371,100,636,1fa7b8450e97be8d
14b80042,8,0,382,100,636,6651060273b5bd1a
0119300c,8,0,385,294,636,8482c56e1a95f697
240c21a0,8,0,371,294,636,6fd4daca5382e7e6
0a228418,8,0,372,100,636,cb66e244b5c7c79c
040c2306,8,0,232,294,636,94e97f0324ca6098
05466001,8,0,389,100,636,97aa207b6b87fdfa
14250094,8,0,252,294,636,48b93dcdf1c94b68
28104462,8,0,49,294,636,d1dc1b19fe471561
11148031,8,0,368,256,636,afc364cd0bb3afcd
18c04224,8,0,63,366,632,970769e05241220f
15640600,8,0,391,100,636,38e567eb72a62c3e
01546480,8,0,391,100,636,38e567eb72a62c3e
0004301f,8,0,308,294,636,c3879f6f0d36b42b
21062610,8,0,324,294,636,655cb0e7ca09967b
2e100b00,8,0,319,294,636,57a6fc2c3ae87277
0e602500,8,0,370,256,636,e5eafedddb9e5996
1500a130,8,0,189,294,636,12df57fca2cfac21
18222680,8,0,357,256,636,1762f3492ab79c3b
2a00a8a0,8,0,139,338,636,dc55d073fe2d44c2
2f010030,8,0,160,294,636,af2b02cc4e84c55d
20889301,8,0,254,338,636,a1604eee47f5951b
010c6241,8,0,379,100,636,c8713efecc1332a8
02304528,8,0,304,100,636,69ade56ad7760273
24a1001a,8,0,247,294,636,db36e92b9e992579
0c445102,8,0,289,294,636,d3f41f3b1457f47c
28085403,8,0,347,100,636,74eb1e90ddc20d36
2014a441,8,0,377,100,636,3cb61b05ccefbd04
02a8a011,8,0,201,338,636,869dcefefc42e285
14690012,8,0,314,294,636,c0532ae0d31f8bcf
01381284,8,0,389,100,636,be4d1e4b6528eb62
2119c040,8,0,358,100,636,a5e865d531a77a0c
200aa049,8,0,345,100,636,212478e385cd4da1
0d2e0040,8,0,379,256,636,fc0ea0fa12fe8e8a
05806130,8,0,343,294,636,dcf8eed14f2a271
210a2504,8,0,370,100,636,84be37918d1b1c89
28046094,8,0,284,294,636,849388fa548a8552
1054c081,8,0,391,100,636,38e567eb72a62c3e
01135041,8,0,312,294,636,b018b045bb874ead
07014428,8,0,388,100,636,61718253b20a19c0
093a0108,8,0,386,256,636,24ec80bf53a091e1
0a842809,8,0,222,294,636,5f3b8734e2d415d8
02361220,8,0,318,100,636,80a9da973aa90731
12314102,8,0,203,294,636,98c6dda588e7784c
00309603,8,0,367,100,636,ce62a900b5c8c1f7
04680087,8,0,244,294,636,b95328ba43042c46
10503c08,8,0,379,294,636,95046d055c1f1de0
2a386000,8,0,391,100,636,38e567eb72a62c3e
109c2021,8,0,356,294,636,faec3385cdc244cd
02a1b080,8,0,374,100,636,4ff9887ffbcc08e1
01416282,8,0,390,100,636,59a1f35fb16627ab
00b8c044,8,0,303,294,636,f0d23a8909a968c5
04a82250,8,0,150,338,636,787f3e27ea8128de
1132008a,8,0,324,294,636,c43e4e4b876fd403
05a010b0,8,0,328,294,636,70748f71f62096f9
0141e420,8,0,241,294,636,798ec1d2f410186a
0c81100e,8,0,238,294,636,c4318eed9b5bcf9c
09e22800,8,0,360,256,636,7cd451291f89d2eb
0901260a,8,0,151,338,636,9452e13f959c7755
00182386,8,0,94,294,636,619b8e95dfabda5e
244d00c0,8,0,364,294,636,cdf871a87122125d
14022606,8,0,169,294,636,e2a7f0f635e9e426
00b9a010,8,0,103,338,636,c23d896d932cbde2
09146140,8,0,286,294,636,65c4b7d52ee35e86
01a01740,8,0,372,100,636,db659cee2589ca6c
082c0a88,8,0,143,294,636,f8c00f8068dc7c35
2a043401,8,0,356,100,636,6ff15ccdb1b1adaa
0c305108,8,0,391,100,636,38e567eb72a62c3e
08816888,8,0,244,294,636,44f056bfc3216648
01180c13,8,0,153,294,636,5042ef8a42d704e8
03520508,8,0,390,100,636,4a3445d7f92e7ba3
008ae030,8,0,117,338,636,b8dffe3b43f770b4
041c8409,8,0,391,100,636,38e567eb72a62c3e
06130b00,8,0,282,294,636,7e67092d953037b9
02f06400,8,0,391,100,636,38e567eb72a62c3e
1018b880,8,0,367,294,636,a1aecc9ae44106d7
0508103c,8,0,239,294,636,7aa84c5931999ce1
04b004a1,8,0,230,294,636,8a6835cd602f71e8
30421409,8,0,363,100,636,d5d3785e445b5123
15014380,8,0,367,294,636,26284c5911fc9ae8
05041194,8,0,195,294,636,6b4cfb621936f611
06003243,8,0,260,294,636,eaefd3d3b6ca6022
21403908,8,0,210,338,636,4e53022d492589e1
220b1600,8,0,371,100,636,1d2e710a8c675cce
00711884,8,0,131,294,636,bdeb26a4c5ec2ba7
0a148228,8,0,182,294,636,6009a2a4569f2e82
03328009,8,0,391,100,636,38e567eb72a62c3e
019d0003,8,0,341,294,636,2be4fe59b789d225
25080a0c,8,0,367,100,636,507c4ab0b42b16c2
10342842,8,0,185,294,636,77e6aac56b928f78
06809406,8,0,383,100,636,e3e21691a50c0b28
34c40880,8,0,354,256,636,c5b045bc3965a43d
05410816,8,0,226,294,636,9c563fa4c733c74a
3032400a,8,0,365,100,636,6b22a72e03dc27b3
00c94049,8,0,204,338,636,3ba40585603d8b8b
008a308c,8,0,327,294,636,d14d1b5e02f7ccd6
189042c0,8,0,276,294,636,d559d31c1b7f270b
07841204,8,0,390,100,636,4a3445d7f92e7ba3
120e4801,8,0,275,294,636,f1181a3cb34419c9
21b02101,8,0,381,100,636,de4a980f895b1ebf
1880c0c2,8,0,222,294,636,1f993396be79acae
13094480,8,0,387,100,636,553ee10197626482
14c06088,8,0,391,100,636,38e567eb72a62c3e
03850482,8,0,306,100,636,5ef828547f5e6909
2501040d,8,0,391,100,636,38e567eb72a62c3e
30145050,8,0,380,100,636,8b7fd217e7c90910
11501144,8,0,196,294,636,294ee4b2da216963
040450b8,8,0,212,294,636,9ed6551730b28333
20207061,8,0,299,294,636,bc6d49a5b7004a3a
08508059,8,0,86,294,636,94885ab9a4852e01
25130880,8,0,385,100,636,7a39d19d0b12e41b
31802604,8,0,343,294,636,9f7865ffde44d11b
1030a10a,8,0,132,338,636,bd693672843f638e
0210f084,8,0,389,100,636,87f8f251402990da
08031c18,8,0,136,294,636,7700700358f8aff7
38a04208,8,0,264,338,636,88144eb6e00fdaf
2a308081,8,0,384,100,636,2eac569fb6f6a3b1
04988182,8,0,284,294,636,be4477d80aee69e4
31c08202,8,0,289,338,636,297057063b610f53
11c66000,8,0,391,100,636,38e567eb72a62c3e
28a65000,8,0,382,294,636,6e0f14480fa12571
0a42a0a0,8,0,385,100,636,272d9bdc8f8cfdb7
29211005,8,0,241,294,636,c7f9f04b6dd0dd2d
09c14018,8,0,146,338,636,641a2416de7dba87
04980189,8,0,378,256,636,289d5382b1b6a021
0191d002,8,0,384,100,636,8ce9551b3b8a1ae8
0e003620,8,0,355,256,636,aea2e3b4ca4a7ef3
20392101,8,0,317,294,636,8a5204cc46b1a419
26402248,8,0,313,294,636,b76f2c40e8b8c132
18628880,8,0,133,294,636,1574d19203e4d45d
26204043,8,0,347,100,636,e09c7d98d4f758ea
198c1002,8,0,368,294,636,9a2b9975115f1ec7
24085380,8,0,356,294,636,625a7a070ec250e3
004ce104,8,0,290,294,636,cae0f3ed29ffa653
14021492,8,0,133,294,636,a764f5eb19d21456
046a1024,8,0,361,100,636,ae613fb8edb76dad
19432800,8,0,366,256,636,e6e8bf0a31533a5c
240a2890,8,0,365,100,636,2a266a0942ae83c
0074400e,8,0,195,294,636,1f59aabb9900a3e5
0e211300,8,0,391,100,636,38e567eb72a62c3e
27230020,8,0,302,294,636,34129be465d60ae5
04c140d0,8,0,332,294,636,1cc7fb0321667ad6
06181a08,8,0,389,100,636,38af41750eb4cedd
07804182,8,0,373,100,636,d777670bccb9743f
0908c424,8,0,161,294,636,8749f919c986c7c8
24802614,8,0,173,294,636,5cdf5be2e5960730
09822304,8,0,235,294,636,a2124cd7ee7eeb76
08421684,8,0,127,294,636,17dbee9793a6c943
08780128,8,0,58,338,636,7c6a08acff278dfb
08e10c08,8,0,65,338,636,aa5ea01d07eec22e
0322180c,8,0,346,100,636,d364da3ed05a13e0
06940092,8,0,280,294,636,8c0e041a0a4ae495
2e002284,8,0,336,294,636,579a82524eabbbc4
15881408,8,0,391,100,636,38e567eb72a62c3e
0480d244,8,0,352,100,636,93eff4725bd34006
17280801,8,0,389,100,636,5f22bd2b29906dd9
38221300,8,0,253,294,636,d699691b68b02b28
0388c804,8,0,359,100,636,aa07d3770f33a82f
18305030,8,0,368,294,636,3696824bc63e5a4e
28820d08,8,0,311,256,636,fa229d1a8c6d981b
04652808,8,0,374,256,636,56337a34701c757c
22158208,8,0,250,100,636,d7ccfb042f140d7c
06212310,8,0,275,294,636,c617975750cb6471
24a04109,8,0,385,100,636,cd86ce0bb719c1c9
02102da0,8,0,133,294,636,71a2ba8c3110caed
00f04412,8,0,190,338,636,80b096b66a42366c
01c2408a,8,0,179,338,636,1c8e8ed03e0f0d7d
12182881,8,0,372,256,636,d3aff626ddf7ea17
1d001680,8,0,388,100,636,4ca0288314f8bce0
07c01012,8,0,384,100,636,678fc81d84ea85b3
2412b008,8,0,391,100,636,38e567eb72a62c3e
1858c080,8,0,350,294,636,d677068ebc5c5551
04084631,8,0,54,294,636,f045394af234a285
003a180a,8,0,355,100,636,313b8be6a277d892
28180245,8,0,174,338,636,b9fcdfe0b86d4f5d
00584283,8,0,355,294,636,731a431950282b52
04346082,8,0,391,100,636,38e567eb72a62c3e
06088a03,8,0,228,294,636,f93123b7a3760a19
1404a092,8,0,380,100,636,6edddb50187622a5
14518201,8,0,391,100,636,38e567eb72a62c3e
12922202,8,0,365,256,636,b9547c2452c933f0
0803080f,8,0,230,294,636,6e9adb40bdddcc54
3280c108,8,0,381,100,636,bf4e87804e89bce8
30c11208,8,0,184,338,636,8c1cc85a1457ccbd
04013485,8,0,341,256,636,580737ea06adee9
01406530,8,0,60,338,636,d042e5c068685ceb
0207b008,8,0,247,294,636,33e13455c10bc19d
04740221,8,0,318,294,636,f8f888c7b60f52d7
0404e016,8,0,352,100,636,359024468a3e24a9
1c106030,8,0,317,294,636,ff374ed5b757bddc
02c0ae00,8,0,319,100,636,1bcb566517848334
10403294,8,0,250,338,636,184c45f8c1fa2651
05024624,8,0,124,294,636,d2ce365f8d442fbc
040c801d,8,0,295,294,636,e0c84bf6f9b34e22
2c00106c,8,0,89,294,636,be06b788c297c293
20946021,8,0,391,100,636,38e567eb72a62c3e
22092d00,8,0,224,338,636,127e141a007320df
006c5101,8,0,342,100,636,dbbd3232dda08375
300c20a4,8,0,390,100,636,2151763d9d212607
248a0414,8,0,309,294,636,ff34cf75a9af50e1
21511081,8,0,390,100,636,71c1f1a7f9a96e4f
0b190240,8,0,211,294,636,a2b82a7294dd9bc7
2e00ca00,8,0,322,294,636,1c48282f8b503934
0c2d8004,8,0,317,294,636,b364400fd94fa08d
22005207,8,0,318,100,636,584e97e4a2f4ae7
03300588,8,0,391,100,636,38e567eb72a62c3e
13600248,8,0,226,338,636,32a96988ddfd7c7d
06812809,8,0,339,294,636,452491a3c0882367
0c520501,8,0,319,256,636,3bf0d13a33608b0c
08e02058,8,0,31,220,630,4e6fc97fba43fe52
12805206,8,0,382,100,636,9e81b71886a41734
35600480,8,0,391,100,636,38e567eb72a62c3e
0b002216,8,0,212,294,636,f66b935c1ee56b22
01c24428,8,0,263,338,636,4d713c8619887e26
21042491,8,0,376,100,636,153a300b8b3e9fe
280e0184,8,0,240,294,636,d2cf3dabd6d058d1
08205468,8,0,348,100,636,79529e79fbba4dd4
000de082,8,0,275,294,636,4de8eb1564ec591
05381084,8,0,391,100,636,38e567eb72a62c3e
2184a202,8,0,366,100,636,4d1ebe217bdcfa34
34826040,8,0,388,100,636,ee15ebd2d4123ad8
31044034,8,0,237,294,636,f5b183d3519ff5f8
2248d800,8,0,350,100,636,c12f8a7aaf1c0bbc
2ce00880,8,0,138,294,636,11ae5f4fafab1166
1806a410,8,0,236,256,636,954acd4d79d98590
1c884840,8,0,361,294,636,6b6142142b83a3fa
08443c40,8,0,165,294,636,d488ccf19451fd2e
0090e2a0,8,0,385,100,636,aeb03d23542cdf35
1e400805,8,0,245,294,636,f3ebf8ac55c4d561
145d4000,8,0,391,100,636,38e567eb72a62c3e
0031dc00,8,0,261,100,636,63cab07ff205ddd8
21036024,8,0,200,294,636,a32b0d68daf665c4
06283401,8,0,391,100,636,38e567eb72a62c3e
20c0250c,8,0,115,338,636,1dc84cc6e82d4393
32606100,8,0,356,294,636,65d8db148c90c364
14930082,8,0,254,294,636,3d3d830b057e7570
1812028a,8,0,332,256,636,13bb7fe583eb42eb
24700940,8,0,288,100,636,c828d3bf03c70507
080a6230,8,0,227,294,636,17c5a288e0f3df89
20185301,8,0,357,294,636,3e92d71389681860
0640501c,8,0,348,100,636,10477558f67b8066
10415109,8,0,171,338,636,a37f6d96283910b1
29194080,8,0,384,100,636,92aae8e3f5708711
08a30881,8,0,107,294,636,2c1efa3851e2bce4
220c2890,8,0,347,294,636,76b1c63aa1480189
16504120,8,0,363,100,636,40ba7905284c50b7
0c40a510,8,0,96,294,636,8e146f8fab6555c1
0010a49c,8,0,63,294,636,de73ef34ad74eb9f
1a240086,8,0,262,294,636,fae2bdba242a1df1
16280340,8,0,167,294,636,dd3090628ced719f
03048548,8,0,368,100,636,671d24d0e6baece
00a81491,8,0,316,294,636,e6d4205b1acd0329
0c1a5100,8,0,384,256,636,7f0908a82db284af
0c30a300,8,0,299,294,636,f6be67db8d6d2911
03c8a001,8,0,391,100,636,38e567eb72a62c3e
04a90380,8,0,297,294,636,69cf1b91bf3284e8
02987200,8,0,391,100,636,38e567eb72a62c3e
01096412,8,0,281,294,636,c4111cc2be526ecd
11923008,8,0,391,100,636,38e567eb72a62c3e
09924021,8,0,387,100,636,cdbfb749b49c3d5a
0d021241,8,0,386,100,636,9dcbbdcbf11c54be
00705092,8,0,360,100,636,4f21d9e64d09d3d
04405870,8,0,34,338,636,94098d6fa43a1a6c
04a61140,8,0,345,100,636,b7484f612b67cb59
0428003b,8,0,200,294,636,5f5c54a7fa33bacc
084c5006,8,0,296,294,636,95aa3a2420fdf077
2010421d,8,0,113,294,636,1eed007ee251085d
1921a004,8,0,115,306,635,9ff3214fa0bdbe6f
0d700840,8,0,390,100,636,37457372adf645ce
00e2b040,8,0,252,338,636,883aa3687ecf96ba
0d00c812,8,0,211,294,636,9d952caedfa58afd
007c8120,8,0,155,294,636,9d5fd62769f28d96
14880660,8,0,46,338,636,8bd1b7950ff20d7c
0914102c,8,0,290,294,636,a52962ef3e380f5a
11346020,8,0,391,100,636,38e567eb72a62c3e
10458a01,8,0,268,294,636,6c2bc7f33595ed16
11808e80,8,0,222,294,636,5d96f326ee1e0f22
06a00129,8,0,196,294,636,ce4e84879f686c5e
22107028,8,0,391,100,636,38e567eb72a62c3e
2c08a410,8,0,356,294,636,25df6a4ddbf391a3
04358022,8,0,242,294,636,732983d44af1fff6
16043021,8,0,387,100,636,e89c5f747e83062b
12140891,8,0,243,256,636,88637fc3b17bafb0
30069401,8,0,309,100,636,7b3197c1e6c6e278
04201e82,8,0,264,294,636,13448fc33548d605
0a90c005,8,0,385,100,636,2a6ea8449dcf84ab
39805008,8,0,389,294,636,b01157997263ec5d
08194409,8,0,362,294,636,ec6ad9bcd539f5c2
29a21100,8,0,280,294,636,f7b143ab29512228
140b0016,8,0,116,294,636,a5e42983fcafbd7a
28066480,8,0,389,100,636,aebfc273d280a9df
08452e00,8,0,290,294,636,dc3d61a367c94a42
08692210,8,0,265,338,636,38ef433f4c4c6785
0cc64002,8,0,372,256,636,263d5aeda9b803d8
12102a03,8,0,229,294,636,4c9c8b07bb6f1cf9
20902286,8,0,253,294,636,f15dbb4a028bb31a
2400d230,8,0,231,294,636,1dd73655216380b0
28815048,8,0,287,294,636,bc9def5562608706
0a50820a,8,0,171,294,636,3c1fbed172b096c6
11816011,8,0,295,294,636,9d65f89cca16af24
045a0016,8,0,245,294,636,31bd5aa5a0bbc4e3
2c202062,8,0,148,306,635,308c5d8ca634906
18ca1400,8,0,286,294,636,886c1abb3871016
2460c900,8,0,211,294,636,f7ac97a05ee2a1a9
3100e804,8,0,337,294,636,4a73504a63e6bbe8
16281804,8,0,384,100,636,856fc32ebcb4e9b4
08c21380,8,0,80,294,636,4faf68c16af96962
09510214,8,0,46,520,630,d00a7e31818afb8e
00c04c89,8,0,268,294,636,a95829fc120fd968
0c2a8840,8,0,248,294,636,d52417973150a9f6
0604e480,8,0,391,100,636,38e567eb72a62c3e
05013811,8,0,329,294,636,486cb7af4a315bc6
04c04a50,8,0,128,338,636,f4dc179434241995
28186401,8,0,390,100,636,ca76b4fbdbecc710
24032209,8,0,391,100,636,38e567eb72a62c3e
18b00418,8,0,203,294,636,6c260b11320470f4
03925100,8,0,383,100,636,5ac0cea0a50a25b7
25802811,8,0,235,294,636,bc885bf0a2a0cd52
005c0c41,8,0,239,294,636,c5039736da9cb3db
040242a9,8,0,352,256,636,3637043b4afe48cf
24e42001,8,0,383,100,636,a87a7b6bb449582c
284a0803,8,0,240,294,636,f92cb0b78883713
03828e00,8,0,326,100,636,18f99c715b8017a6
08406918,8,0,41,220,630,d7d170a60ebd93a4
04304544,8,0,110,294,636,4f89d8b545c22560
25808212,8,0,267,294,636,1eefc2c6bbb4d58e
04524828,8,0,355,256,636,155c366d1ab2ee2f
0aa21204,8,0,333,256,636,df683d6064d0e6e2
1148800d,8,0,378,100,636,9344109f49427699
2a8d0002,8,0,289,294,636,36088ea7bb25e66b
21382808,8,0,391,100,636,38e567eb72a62c3e
0a904450,8,0,364,100,636,366dece7ce05d694
0d408031,8,0,208,294,636,17f44b5027215e40
0ab04404,8,0,391,100,636,38e567eb72a62c3e
03b0008a,8,0,314,100,636,c81cdf2ce50103c4
00352418,8,0,151,294,636,390c281bfed2696b
24405860,8,0,155,294,636,b3badfc277fde740
36022404,8,0,387,100,636,f8f8aea4875c7900
34204230,8,0,133,294,636,7a2a569f1f4ae027
0d454400,8,0,390,100,636,b42db3eb0915969a
19084824,8,0,202,338,636,6170a8304e50dc3b
10188321,8,0,163,294,636,6ca56af4a123cba0
0c1c1005,8,0,384,256,636,4d77c75b9930c8b3
00cd2108,8,0,166,338,636,59ca496f9e6270f1
1112a044,8,0,256,294,636,9faf5760a0f178e4
140c8026,8,0,265,294,636,486a7e6f54aa8b65
12540844,8,0,210,294,636,8e0af062dda9e28f
05848182,8,0,258,294,636,bf4ed9a6d5e72d4f
2a483200,8,0,386,294,636,4f1caa78f431b91b
18540222,8,0,33,294,632,3ade5265288ebe1f
1880900d,8,0,179,338,636,9d3753d1102d22e0
082c4a01,8,0,159,294,636,dc79960993129a36
01145098,8,0,383,100,636,a28df64fc3ed400b
01531082,8,0,225,294,636,8211d56ea48a7a8e
16902c00,8,0,391,100,636,38e567eb72a62c3e
00847029,8,0,352,294,636,b3e57815599b80c
00126984,8,0,114,294,636,dc90ad7e5cf7b509
09224046,8,0,179,294,636,108e8119fc19147c
1005700c,8,0,389,100,636,5cdcc1479dd2fd82
36840c00,8,0,391,100,636,38e567eb72a62c3e
00147212,8,0,340,294,636,425a5c2247ccb56e
03614240,8,0,321,100,636,cd6419929af8ff69
2295a000,8,0,384,100,636,3bedb8327d6571d1
26113080,8,0,391,100,636,38e567eb72a62c3e
1c311400,8,0,391,100,636,38e567eb72a62c3e
21265004,8,0,357,100,636,8dc73a00b3eb587f
0ab40003,8,0,307,294,636,b939669d614e4421
0d120025,8,0,352,256,636,9a47169d4d0a3651
03548480,8,0,391,100,636,38e567eb72a62c3e
0630410a,8,0,376,100,636,23874f7aea7265ef
08d02214,8,0,16,220,622,eb666bc779268f5e
01825049,8,0,385,100,636,9dec6313e34625a0
11302205,8,0,370,294,636,b92886ad452ee827
29006206,8,0,339,294,636,1ff2d0f3220a276
286d1000,8,0,353,294,636,86260262c5ee9830
106842c0,8,0,106,338,636,e4a814d8bc97c617
26a40084,8,0,252,294,636,9a63d80ce9a9f9e3
07484044,8,0,385,100,636,35baee883b491f0a
11202207,8,0,257,338,636,f107dae854d5e609
34940208,8,0,391,100,636,38e567eb72a62c3e
13460041,8,0,344,256,636,daaaebde0dbfbb63
051a6200,8,0,391,100,636,38e567eb72a62c3e
05c01182,8,0,348,294,636,ec36f1fa0951674c
04621a10,8,0,206,294,636,cf4b8bfedda559bc
20583101,8,0,383,100,636,25e011d60ab58618
09424448,8,0,379,100,636,e0b2fd8a65f492e3
07211202,8,0,391,100,636,38e567eb72a62c3e
01514181,8,0,324,294,636,78edf3fd9c3ef288
00533003,8,0,308,294,636,8c505e75e337854d
03c03210,8,0,382,100,636,b4aa6673b244e9c1
1202a620,8,0,91,372,636,61fcdac0affbad04
0c109406,8,0,222,294,636,7368fbf0047331da
02305811,8,0,362,100,636,450072737418bc8c
11413060,8,0,174,338,636,ad0bf4669912f9ab
0138c300,8,0,347,100,636,8ba087073eba481e
26028450,8,0,385,100,636,75c8822cedd0017
13700500,8,0,391,100,636,38e567eb72a62c3e
3408c0c0,8,0,360,100,636,158b91a4fdb478da
00e26030,8,0,103,338,636,a62e4cc692cee8db
0e2088c0,8,0,218,294,636,798e045cde081202
0011e405,8,0,163,294,636,d8739c10847cf5b3
05a02118,8,0,197,338,636,b0230155177e2aa2
14043504,8,0,374,256,636,ad7166aa30a367f4
02508560,8,0,287,100,636,c5874ada209e98b
14127080,8,0,391,100,636,38e567eb72a62c3e
24491018,8,0,383,100,636,195139adee8f0f1d
081210c5,8,0,292,294,636,1cf6064d5af24c92
0d0b0104,8,0,286,294,636,ff29d3a51053b6c1
1c202105,8,0,127,294,636,9b9ea9248ea1f26e
08982089,8,0,376,256,636,a3150a51505f73e8
05844109,8,0,390,100,636,aaef2d5b60636ab
2d409002,8,0,387,100,636,180c2a4be06c676f
0832b004,8,0,361,256,636,a118d2abddfdc99
000ab403,8,0,137,294,636,82460d29adf57690
24120898,8,0,350,256,636,7c6a67b3f1c6272a
2600030b,8,0,264,294,636,dca92d1d3c13a82b
34191001,8,0,391,100,636,38e567eb72a62c3e
1a402203,8,0,277,294,636,55afd9a28df2f9c7
1400c285,8,0,300,256,636,807e7489edb3f4b9
0502a422,8,0,168,294,636,987099d6f557d2f9
021c440a,8,0,380,100,636,faa616b86d404e08
0680a888,8,0,382,100,636,b953e829bd086901
21700806,8,0,202,294,636,f1f405ea1d5a88df
0c01c086,8,0,161,294,636,197cf391422e2c2c
0c120922,8,0,92,294,636,18aef96955fbca83
084034a2,8,0,71,332,630,afcc7b0df6dd4bcd
0c40802d,8,0,101,294,636,cf8fdc86e44af56e
1c8440c0,8,0,390,100,636,b42db3eb0915969a
015dc000,8,0,389,100,636,40b6ebb6d64fae36
0340ac20,8,0,371,100,636,76adb65b19a24b9a
2074c040,8,0,293,100,636,4b2bb007acac825f
07888090,8,0,354,100,636,c39845dca4772069
00d03026,8,0,74,338,636,8b5f5747e213b757
0ca88210,8,0,108,338,636,c354d8fc1d2ac733
0c06c210,8,0,291,256,636,4c0bd63e871674b3
3a082404,8,0,373,100,636,2555be79f31c10cb
0606a802,8,0,348,100,636,14ea7caac26c99b9
28380062,8,0,211,294,636,8df4d293ca977f88
1a024182,8,0,182,294,636,61efafe98f5fcc3d
0015ba00,8,0,168,294,636,47d20b074d019a70
04292290,8,0,361,294,636,aaacfc4dfa3c1b93
01584601,8,0,391,100,636,38e567eb72a62c3e
09862110,8,0,173,294,636,a35efebfbbe5fe0c
18348804,8,0,260,294,636,afac8909e2acda13
0d102124,8,0,329,294,636,6aa6259b67d0a7d9
14910a40,8,0,324,294,636,d7c9c7f05fcf6f66
200c380c,8,0,322,294,636,d96e54f9ab1b72f8
01221612,8,0,285,100,636,b0fa84890e2b8575
2848200b,8,0,387,100,636,ab2df2f4c1148b78
22430209,8,0,350,100,636,43c873f977a8af6e
1808ac80,8,0,268,294,636,581daed221e9d4c4
2240141c,8,0,287,100,636,2de679e3acbdcc1c
03113401,8,0,391,100,636,38e567eb72a62c3e
084c2411,8,0,239,294,636,ff1167b78ddf68f
1013c600,8,0,105,294,636,ad2c5e8092661b61
